,region,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_role,agent1_hours,matches1,win_rate1,win_rate1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_role,agent2_hours,matches2,win_rate2,win_rate2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_role,agent3_hours,matches3,win_rate3,win_rate3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3
2951,eu,477.0,116.0,64.0,156.7,1.26,30.4,46.6,54.0,75.0,27.0,2025.0,1608.0,606.0,235.0,1.64,0.9,154.0,85.0,5.0,48.5,Cypher,Sentinel,20.0,37.0,54.1,51.6,64.7,1.37,158.5,237.3,36.0,Split,78.0,Viper,Controller,12.0,23.0,39.1,44.2,53.8,1.41,171.1,259.7,41.0,Pearl,50.0,Killjoy,Sentinel,9.1,16.0,37.5,27.3,50.0,1.08,151.4,218.9,15.0,Lotus,33.0,Vandal,Assault Rifles,45.0,52.0,3.0,1182.0,Phantom,Assault Rifles,38.0,58.0,3.0,242.0,Ghost,Sidearms,43.0,55.0,2.0,173.0
2952,eu,359.0,73.0,39.0,144.2,1.02,36.3,45.2,33.0,70.6,1.0,1151.0,1130.0,366.0,212.8,1.34,0.8,117.0,51.0,0.0,49.3,Clove,Controller,7.5,15.0,46.7,48.1,75.0,1.06,159.1,238.7,6.0,Bind,100.0,Reyna,Duelist,7.1,13.0,53.8,43.5,71.4,1.23,160.6,244.8,21.0,Split,100.0,Cypher,Sentinel,3.6,6.0,33.3,37.5,50.0,1.01,141.8,206.9,4.0,Fracture,0.0,Vandal,Assault Rifles,50.0,47.0,2.0,768.0,Sheriff,Sidearms,60.0,38.0,2.0,80.0,Ghost,Sidearms,55.0,44.0,1.0,73.0
2953,eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,eu,326.0,105.0,56.0,145.6,1.04,24.7,48.6,51.0,71.9,6.0,1632.0,1569.0,536.0,217.8,1.38,0.8,210.0,75.0,4.0,49.2,Reyna,Duelist,22.0,41.0,48.8,51.4,61.5,1.11,158.0,237.9,12.0,Haven,67.0,Cypher,Sentinel,19.0,37.0,51.4,57.1,58.8,1.06,134.6,201.8,5.0,Split,54.0,Breach,Initiator,3.9,7.0,28.6,45.8,52.6,0.95,128.4,193.3,5.0,Fracture,33.0,Vandal,Assault Rifles,38.0,58.0,4.0,853.0,Phantom,Assault Rifles,35.0,61.0,4.0,246.0,Ghost,Sidearms,48.0,51.0,0.0,119.0
2955,eu,143.0,57.0,31.0,170.1,1.15,42.5,56.1,32.0,74.4,18.0,1066.0,931.0,296.0,253.6,1.46,0.9,125.0,45.0,4.0,52.2,Clove,Controller,18.0,36.0,50.0,50.0,83.3,1.15,175.2,262.9,17.0,Fracture,40.0,Reyna,Duelist,10.0,18.0,66.7,68.4,62.5,1.14,161.0,236.6,18.0,Abyss,67.0,Tejo,Initiator,1.1,2.0,50.0,50.0,57.1,1.2,184.3,261.2,43.0,Lotus,100.0,Vandal,Assault Rifles,55.0,42.0,3.0,695.0,Sheriff,Sidearms,63.0,36.0,0.0,172.0,Ghost,Sidearms,57.0,39.0,3.0,86.0
2956,eu,327.0,133.0,70.0,155.9,1.1,29.6,49.6,66.0,69.5,10.0,2249.0,2046.0,497.0,233.3,1.34,0.8,286.0,109.0,2.0,50.9,Iso,Duelist,20.0,38.0,47.4,47.3,56.2,1.12,165.3,243.3,22.0,Abyss,57.0,Jett,Duelist,19.0,36.0,58.3,64.7,56.2,1.11,154.9,234.7,15.0,Bind,88.0,Reyna,Duelist,9.3,18.0,38.9,50.0,55.0,1.18,169.8,253.1,17.0,Split,60.0,Vandal,Assault Rifles,42.0,54.0,3.0,1269.0,Phantom,Assault Rifles,40.0,56.0,4.0,430.0,Ghost,Sidearms,39.0,58.0,3.0,175.0
2957,eu,256.0,92.0,52.0,164.8,1.22,21.6,51.1,47.0,74.2,29.0,1690.0,1386.0,455.0,251.8,1.55,0.9,230.0,84.0,2.0,50.5,Raze,Duelist,26.0,45.0,48.9,47.9,75.0,1.2,170.8,260.0,32.0,Split,55.0,Sova,Initiator,11.0,21.0,61.9,61.9,69.2,1.29,163.2,249.9,39.0,Haven,50.0,Reyna,Duelist,10.0,19.0,52.6,,52.6,1.3,164.6,253.7,29.0,Fracture,70.0,Vandal,Assault Rifles,40.0,57.0,3.0,664.0,Phantom,Assault Rifles,34.0,61.0,5.0,279.0,Ghost,Sidearms,45.0,54.0,1.0,157.0
2958,eu,35.0,51.0,26.0,140.6,1.04,59.6,60.8,31.0,67.5,2.0,842.0,808.0,143.0,216.8,1.22,0.8,164.0,46.0,3.0,53.4,Reyna,Duelist,11.0,22.0,59.1,75.0,80.0,1.19,153.6,240.0,10.0,Lotus,67.0,Iso,Duelist,8.1,16.0,62.5,62.5,80.0,0.97,133.0,204.2,6.0,Pearl,67.0,Clove,Controller,2.8,5.0,20.0,33.3,75.0,0.72,122.3,190.7,55.0,Bind,50.0,Vandal,Assault Rifles,74.0,25.0,1.0,672.0,Ghost,Sidearms,74.0,26.0,0.0,62.0,Sheriff,Sidearms,67.0,32.0,1.0,52.0
2959,eu,135.0,33.0,17.0,179.6,1.36,42.2,66.7,22.0,75.6,37.0,676.0,497.0,126.0,278.6,1.61,1.0,113.0,30.0,2.0,57.2,Jett,Duelist,6.4,12.0,50.0,59.1,100.0,1.19,165.9,260.9,18.0,Split,100.0,Reyna,Duelist,4.1,8.0,62.5,100.0,100.0,1.23,168.3,259.2,19.0,Split,100.0,Clove,Controller,1.9,4.0,75.0,60.0,83.3,1.32,176.5,260.6,36.0,Pearl,100.0,Vandal,Assault Rifles,55.0,42.0,3.0,411.0,Sheriff,Sidearms,68.0,30.0,2.0,79.0,Ghost,Sidearms,72.0,26.0,2.0,42.0
2960,eu,317.0,68.0,36.0,154.3,1.01,23.6,55.9,38.0,74.1,3.0,1150.0,1144.0,443.0,235.9,1.39,0.8,163.0,43.0,0.0,49.4,Clove,Controller,14.0,28.0,50.0,53.3,72.7,0.97,159.5,246.6,4.0,Fracture,75.0,Jett,Duelist,7.8,14.0,50.0,48.0,66.7,0.93,150.1,228.9,2.0,Fracture,100.0,Sova,Initiator,4.9,10.0,70.0,72.7,62.5,1.08,138.9,209.3,7.0,Pearl,100.0,Vandal,Assault Rifles,36.0,62.0,2.0,630.0,Phantom,Assault Rifles,33.0,60.0,7.0,105.0,Sheriff,Sidearms,44.0,55.0,1.0,98.0
2961,eu,287.0,106.0,55.0,151.5,1.11,27.6,57.5,61.0,73.3,13.0,1772.0,1591.0,586.0,231.7,1.48,0.8,240.0,82.0,5.0,52.9,Clove,Controller,19.0,39.0,56.4,78.8,76.5,1.0,147.2,225.2,0.0,Split,67.0,Jett,Duelist,6.1,12.0,66.7,28.6,75.0,1.72,194.0,306.5,78.0,Abyss,100.0,Breach,Initiator,4.7,8.0,62.5,47.4,62.5,0.71,106.9,156.4,39.0,Fracture,67.0,Vandal,Assault Rifles,37.0,61.0,2.0,910.0,Phantom,Assault Rifles,34.0,61.0,5.0,280.0,Ghost,Sidearms,46.0,52.0,2.0,131.0
2962,eu,277.0,155.0,87.0,157.3,1.13,33.3,50.3,78.0,69.6,18.0,2800.0,2479.0,517.0,236.4,1.34,0.8,435.0,128.0,4.0,50.6,Jett,Duelist,44.0,78.0,50.0,49.6,65.0,1.21,161.5,243.2,25.0,Haven,67.0,Raze,Duelist,23.0,42.0,52.4,33.3,60.0,1.14,165.8,248.2,24.0,Haven,83.0,Reyna,Duelist,3.7,7.0,71.4,75.0,52.6,0.96,137.0,212.2,6.0,Pearl,67.0,Vandal,Assault Rifles,51.0,46.0,3.0,1554.0,Phantom,Assault Rifles,42.0,54.0,3.0,329.0,Sheriff,Sidearms,54.0,44.0,2.0,247.0
2963,eu,333.0,158.0,88.0,150.8,1.12,29.9,50.6,80.0,74.1,13.0,2734.0,2450.0,819.0,224.0,1.45,0.8,237.0,109.0,7.0,51.3,Clove,Controller,22.0,42.0,42.9,56.3,60.0,1.0,153.1,228.7,0.0,Bind,40.0,Sova,Initiator,12.0,22.0,45.5,54.1,57.1,1.11,151.5,219.2,20.0,Haven,43.0,Jett,Duelist,7.5,14.0,50.0,48.4,52.0,1.18,164.1,246.7,23.0,Bind,100.0,Vandal,Assault Rifles,41.0,56.0,3.0,1784.0,Sheriff,Sidearms,54.0,44.0,2.0,216.0,Ghost,Sidearms,43.0,54.0,3.0,173.0
2964,eu,263.0,192.0,106.0,155.5,1.05,24.7,50.5,97.0,70.3,10.0,3289.0,3142.0,946.0,235.4,1.35,0.8,571.0,151.0,8.0,50.8,Jett,Duelist,55.0,103.0,52.4,50.8,66.7,1.16,170.6,262.6,24.0,Haven,61.0,Clove,Controller,7.0,13.0,46.2,45.5,53.8,0.77,134.1,200.8,27.0,Lotus,33.0,Raze,Duelist,5.6,10.0,60.0,56.3,51.7,1.14,166.5,248.7,25.0,Bind,67.0,Vandal,Assault Rifles,34.0,61.0,4.0,1192.0,Phantom,Assault Rifles,33.0,62.0,5.0,710.0,Ghost,Sidearms,51.0,46.0,3.0,263.0
2965,eu,403.0,153.0,85.0,136.3,1.03,27.7,44.4,68.0,70.3,5.0,2327.0,2249.0,887.0,206.9,1.43,0.7,254.0,99.0,2.0,48.9,Tejo,Initiator,14.0,24.0,29.2,52.4,52.9,0.94,123.8,186.3,8.0,Split,40.0,Iso,Duelist,10.0,20.0,55.0,48.7,51.7,1.27,157.2,234.0,26.0,Bind,100.0,Omen,Controller,10.0,20.0,55.0,34.0,47.6,1.19,145.0,228.1,15.0,Split,71.0,Vandal,Assault Rifles,41.0,55.0,4.0,908.0,Phantom,Assault Rifles,35.0,61.0,4.0,650.0,Ghost,Sidearms,44.0,55.0,2.0,210.0
2966,eu,385.0,74.0,41.0,134.3,1.04,30.2,50.0,37.0,73.8,11.0,1064.0,1020.0,424.0,195.4,1.46,0.7,70.0,72.0,2.0,51.4,Tejo,Initiator,27.0,48.0,43.8,80.0,69.2,1.03,132.7,193.0,8.0,Lotus,75.0,Clove,Controller,2.5,5.0,40.0,46.2,62.5,0.92,153.9,223.6,7.0,Abyss,50.0,Sova,Initiator,2.4,4.0,75.0,40.0,50.0,1.53,151.3,218.7,55.0,Pearl,50.0,Vandal,Assault Rifles,44.0,54.0,2.0,524.0,Phantom,Assault Rifles,41.0,55.0,4.0,209.0,Ghost,Sidearms,45.0,53.0,2.0,84.0
2967,eu,508.0,111.0,60.0,158.3,0.99,37.8,46.8,52.0,66.3,3.0,1942.0,1961.0,344.0,238.7,1.17,0.8,405.0,69.0,5.0,49.4,Jett,Duelist,30.0,55.0,45.5,46.4,68.8,0.98,155.0,234.6,3.0,Pearl,78.0,Reyna,Duelist,16.0,30.0,46.7,100.0,61.5,0.92,151.9,227.5,6.0,Haven,33.0,Iso,Duelist,10.0,19.0,36.8,,61.1,1.07,175.1,263.2,22.0,Abyss,50.0,Vandal,Assault Rifles,50.0,46.0,4.0,1322.0,Sheriff,Sidearms,53.0,46.0,1.0,351.0,Guardian,Assault Rifles,58.0,40.0,1.0,56.0
2968,eu,263.0,112.0,61.0,142.0,1.03,12.4,51.8,58.0,72.9,1.0,1744.0,1693.0,586.0,221.4,1.38,0.8,223.0,65.0,1.0,50.2,Raze,Duelist,16.0,29.0,51.7,41.7,68.8,1.04,155.1,239.8,10.0,Lotus,75.0,Jett,Duelist,12.0,23.0,43.5,49.3,65.0,1.09,146.5,236.2,3.0,Haven,63.0,Reyna,Duelist,5.4,10.0,50.0,53.8,58.3,0.99,137.7,214.3,12.0,Haven,67.0,Vandal,Assault Rifles,21.0,72.0,7.0,633.0,Phantom,Assault Rifles,17.0,75.0,8.0,205.0,Judge,Shotguns,12.0,79.0,9.0,150.0
2969,eu,349.0,175.0,99.0,147.8,1.12,35.1,50.9,89.0,71.8,14.0,2908.0,2597.0,827.0,218.4,1.44,0.8,301.0,138.0,3.0,51.0,Reyna,Duelist,11.0,22.0,68.2,44.0,58.6,1.24,158.5,234.7,26.0,Lotus,100.0,Raze,Duelist,8.5,15.0,53.3,51.2,58.1,1.21,161.4,234.6,28.0,Lotus,57.0,Killjoy,Sentinel,8.1,14.0,57.1,48.3,56.0,1.23,157.5,224.3,35.0,Pearl,60.0,Vandal,Assault Rifles,52.0,44.0,4.0,1637.0,Sheriff,Sidearms,62.0,36.0,2.0,409.0,Ghost,Sidearms,57.0,41.0,2.0,195.0
2970,eu,225.0,144.0,76.0,147.0,1.0,26.0,49.3,71.0,71.1,2.0,2289.0,2284.0,785.0,224.2,1.35,0.8,273.0,86.0,6.0,50.0,Clove,Controller,30.0,57.0,52.6,45.0,75.0,1.03,162.4,246.9,8.0,Lotus,67.0,Jett,Duelist,5.6,12.0,50.0,50.0,54.5,0.87,132.3,203.4,15.0,Abyss,67.0,Chamber,Sentinel,5.9,11.0,36.4,53.3,52.6,1.09,136.6,216.1,4.0,Haven,40.0,Vandal,Assault Rifles,38.0,58.0,4.0,1502.0,Ghost,Sidearms,46.0,50.0,4.0,144.0,Sheriff,Sidearms,52.0,46.0,2.0,113.0
2971,eu,77.0,104.0,57.0,171.4,1.18,45.3,58.7,61.0,71.5,26.0,2031.0,1723.0,395.0,259.9,1.41,0.9,449.0,94.0,9.0,52.7,Jett,Duelist,30.0,56.0,60.7,58.7,80.0,1.24,182.7,278.3,37.0,Bind,100.0,Reyna,Duelist,19.0,35.0,54.3,20.0,71.4,1.17,165.2,251.9,20.0,Pearl,80.0,Breach,Initiator,3.2,6.0,100.0,100.0,57.1,1.0,150.2,214.4,2.0,Bind,100.0,Vandal,Assault Rifles,61.0,36.0,3.0,996.0,Sheriff,Sidearms,70.0,27.0,3.0,382.0,Operator,Sniper Rifles,27.0,70.0,4.0,238.0
2972,eu,425.0,190.0,105.0,132.2,1.01,37.6,47.4,90.0,71.7,1.0,2869.0,2852.0,860.0,198.8,1.31,0.7,296.0,144.0,4.0,49.3,Cypher,Sentinel,40.0,70.0,52.9,49.0,51.9,1.01,122.3,182.2,0.0,Lotus,62.0,Killjoy,Sentinel,14.0,27.0,33.3,27.8,51.7,0.9,125.5,184.2,5.0,Haven,41.0,Clove,Controller,9.5,18.0,38.9,49.0,48.4,0.95,144.0,222.0,7.0,Lotus,50.0,Vandal,Assault Rifles,51.0,46.0,3.0,1870.0,Ghost,Sidearms,54.0,44.0,2.0,280.0,Sheriff,Sidearms,58.0,42.0,1.0,241.0
2973,eu,356.0,155.0,86.0,123.1,0.88,20.2,51.6,80.0,69.7,12.0,2049.0,2325.0,1012.0,185.7,1.32,0.6,260.0,117.0,3.0,51.2,Sova,Initiator,18.0,33.0,60.6,52.6,60.0,0.97,128.0,191.1,1.0,Haven,68.0,Raze,Duelist,12.0,23.0,60.9,60.9,57.9,0.9,136.2,203.3,6.0,Bind,67.0,Brimstone,Controller,11.0,21.0,47.6,42.9,57.1,0.93,115.0,180.7,9.0,Fracture,45.0,Vandal,Assault Rifles,29.0,64.0,7.0,1000.0,Phantom,Assault Rifles,26.0,68.0,6.0,247.0,Sheriff,Sidearms,51.0,47.0,2.0,150.0
2974,eu,401.0,106.0,58.0,132.2,1.01,29.3,50.9,54.0,71.0,2.0,1535.0,1519.0,470.0,195.8,1.32,0.7,138.0,84.0,0.0,49.8,Killjoy,Sentinel,14.0,27.0,66.7,33.3,77.8,1.05,132.1,191.5,9.0,Haven,54.0,Reyna,Duelist,7.8,15.0,33.3,27.8,61.5,0.93,128.2,186.3,6.0,Abyss,67.0,Deadlock,Sentinel,8.6,15.0,60.0,64.7,55.6,1.05,130.3,195.6,5.0,Abyss,80.0,Vandal,Assault Rifles,43.0,53.0,4.0,1006.0,Phantom,Assault Rifles,37.0,55.0,8.0,104.0,Ghost,Sidearms,48.0,50.0,2.0,94.0
2975,eu,219.0,365.0,200.0,136.5,0.98,26.3,50.7,185.0,69.7,1.0,5495.0,5611.0,1852.0,205.2,1.31,0.7,684.0,273.0,7.0,50.3,Cypher,Sentinel,76.0,139.0,53.2,54.8,57.7,1.05,133.3,199.1,6.0,Abyss,67.0,Clove,Controller,28.0,53.0,58.5,50.0,57.4,0.92,144.2,218.7,11.0,Lotus,75.0,Sova,Initiator,21.0,38.0,55.3,44.9,57.1,0.91,130.7,189.2,4.0,Haven,73.0,Vandal,Assault Rifles,38.0,58.0,4.0,3549.0,Ghost,Sidearms,37.0,60.0,3.0,359.0,Sheriff,Sidearms,44.0,54.0,2.0,344.0
2976,eu,366.0,150.0,86.0,144.9,1.04,32.1,52.0,78.0,69.4,10.0,2387.0,2300.0,744.0,213.9,1.36,0.7,265.0,122.0,3.0,50.5,Cypher,Sentinel,30.0,54.0,59.3,51.1,63.6,1.14,147.0,219.9,16.0,Split,69.0,Deadlock,Sentinel,21.0,36.0,38.9,45.0,63.2,1.0,140.2,208.8,4.0,Bind,50.0,Sova,Initiator,20.0,35.0,62.9,57.5,60.0,1.04,151.7,218.2,20.0,Abyss,78.0,Vandal,Assault Rifles,44.0,53.0,3.0,1279.0,Phantom,Assault Rifles,40.0,56.0,4.0,348.0,Ghost,Sidearms,49.0,48.0,3.0,236.0
2977,eu,197.0,90.0,51.0,142.2,1.0,29.1,51.1,46.0,68.7,1.0,1414.0,1421.0,398.0,215.4,1.28,0.7,276.0,71.0,0.0,50.8,Jett,Duelist,13.0,23.0,60.9,50.0,81.8,1.03,146.1,226.2,1.0,Haven,83.0,Reyna,Duelist,9.8,18.0,33.3,57.1,57.1,1.05,144.5,220.4,8.0,Pearl,29.0,Phoenix,Duelist,6.9,12.0,58.3,80.0,53.8,1.13,158.1,244.1,3.0,Fracture,33.0,Vandal,Assault Rifles,44.0,50.0,5.0,895.0,Ghost,Sidearms,44.0,53.0,3.0,105.0,Sheriff,Sidearms,59.0,38.0,4.0,85.0
2978,eu,73.0,82.0,45.0,114.0,0.81,29.0,51.2,42.0,66.0,21.0,1052.0,1297.0,410.0,170.2,1.13,0.6,121.0,73.0,1.0,50.1,Vyse,Sentinel,6.3,12.0,66.7,50.0,58.3,0.83,109.4,161.3,15.0,Lotus,100.0,Tejo,Initiator,6.5,11.0,45.5,54.5,54.5,0.83,111.5,160.7,17.0,Fracture,40.0,Clove,Controller,5.3,10.0,50.0,46.2,53.8,0.84,123.7,191.6,25.0,Haven,75.0,Vandal,Assault Rifles,44.0,53.0,3.0,604.0,Sheriff,Sidearms,49.0,50.0,1.0,78.0,Ghost,Sidearms,41.0,57.0,1.0,75.0
2979,eu,659.0,135.0,75.0,120.0,0.87,20.4,48.1,65.0,70.1,23.0,1857.0,2141.0,767.0,188.2,1.23,0.7,260.0,104.0,5.0,49.8,Tejo,Initiator,19.0,35.0,51.4,41.1,68.2,0.88,106.9,167.4,21.0,Fracture,71.0,Jett,Duelist,10.0,18.0,44.4,55.4,57.9,0.91,131.0,207.9,21.0,Fracture,100.0,Clove,Controller,9.5,17.0,41.2,66.7,52.9,0.74,120.8,196.3,44.0,Lotus,100.0,Vandal,Assault Rifles,41.0,56.0,3.0,757.0,Phantom,Assault Rifles,34.0,63.0,4.0,255.0,Judge,Shotguns,12.0,79.0,9.0,227.0
2980,eu,501.0,234.0,130.0,138.3,0.97,23.5,43.6,102.0,72.1,1.0,3646.0,3741.0,1616.0,210.5,1.41,0.7,446.0,187.0,7.0,49.0,Tejo,Initiator,27.0,50.0,38.0,43.5,52.8,0.97,140.2,207.9,2.0,Lotus,54.0,Sova,Initiator,22.0,40.0,50.0,40.7,51.7,0.97,138.5,206.0,4.0,Haven,61.0,Brimstone,Controller,9.8,17.0,41.2,46.8,48.6,0.99,141.6,226.1,4.0,Fracture,44.0,Vandal,Assault Rifles,40.0,56.0,4.0,2056.0,Phantom,Assault Rifles,29.0,64.0,7.0,317.0,Ghost,Sidearms,44.0,54.0,1.0,210.0
2981,eu,265.0,102.0,55.0,143.8,1.0,26.6,53.9,55.0,71.0,1.0,1576.0,1581.0,434.0,219.4,1.27,0.8,273.0,87.0,2.0,50.6,Jett,Duelist,32.0,60.0,53.3,41.7,69.2,1.03,148.8,228.2,6.0,Pearl,67.0,Clove,Controller,7.4,15.0,66.7,52.9,60.0,1.04,142.4,221.7,3.0,Abyss,100.0,Iso,Duelist,3.4,6.0,66.7,60.0,56.2,1.0,157.2,236.3,12.0,Fracture,50.0,Vandal,Assault Rifles,38.0,57.0,5.0,870.0,Sheriff,Sidearms,51.0,47.0,2.0,208.0,Operator,Sniper Rifles,9.0,91.0,0.0,87.0
2982,eu,365.0,194.0,106.0,141.4,1.03,31.3,51.0,99.0,71.2,1.0,3068.0,2982.0,962.0,214.5,1.35,0.8,452.0,168.0,8.0,49.7,Chamber,Sentinel,25.0,46.0,54.3,50.7,65.5,1.27,155.6,240.4,24.0,Fracture,75.0,Clove,Controller,12.0,21.0,47.6,43.5,62.1,0.82,135.0,206.8,26.0,Split,50.0,Breach,Initiator,11.0,20.0,55.0,53.6,58.6,0.91,126.5,189.2,13.0,Fracture,60.0,Vandal,Assault Rifles,44.0,53.0,3.0,1616.0,Operator,Sniper Rifles,9.0,89.0,2.0,240.0,Sheriff,Sidearms,66.0,34.0,0.0,228.0
2983,eu,500.0,109.0,60.0,145.6,1.01,35.3,53.2,58.0,73.4,1.0,1809.0,1792.0,744.0,220.7,1.42,0.8,165.0,74.0,3.0,52.0,Clove,Controller,49.0,89.0,58.4,30.0,76.9,1.04,152.4,232.0,1.0,Bind,62.0,Tejo,Initiator,3.8,6.0,16.7,58.4,70.6,0.7,104.1,148.2,30.0,Bind,50.0,Cypher,Sentinel,1.6,3.0,33.3,25.0,60.0,1.09,126.8,195.7,6.0,Haven,100.0,Vandal,Assault Rifles,47.0,49.0,3.0,1327.0,Ghost,Sidearms,48.0,50.0,2.0,176.0,Sheriff,Sidearms,65.0,34.0,1.0,109.0
2984,eu,445.0,100.0,57.0,138.5,1.0,20.3,54.0,54.0,72.4,10.0,1465.0,1469.0,663.0,204.3,1.45,0.7,159.0,95.0,4.0,52.1,Tejo,Initiator,27.0,47.0,59.6,58.1,71.4,1.0,137.3,201.5,12.0,Bind,62.0,Raze,Duelist,8.0,14.0,57.1,37.5,70.6,0.97,142.7,207.5,12.0,Lotus,80.0,Chamber,Sentinel,5.0,9.0,22.2,40.0,66.7,0.97,135.7,201.8,0.0,Lotus,67.0,Vandal,Assault Rifles,32.0,63.0,5.0,840.0,Operator,Sniper Rifles,9.0,90.0,2.0,112.0,Ghost,Sidearms,36.0,61.0,3.0,72.0
2985,eu,361.0,88.0,49.0,126.5,0.94,22.1,54.5,48.0,71.2,8.0,1276.0,1358.0,647.0,198.4,1.42,0.7,129.0,73.0,3.0,51.4,Clove,Controller,14.0,27.0,59.3,60.0,81.8,1.03,153.3,239.8,4.0,Pearl,75.0,Breach,Initiator,8.7,16.0,62.5,50.0,69.2,0.9,108.3,176.4,19.0,Lotus,63.0,Tejo,Initiator,5.2,9.0,55.6,52.4,57.1,0.88,114.1,173.3,14.0,Split,80.0,Vandal,Assault Rifles,33.0,62.0,5.0,604.0,Phantom,Assault Rifles,28.0,67.0,5.0,293.0,Classic,Sidearms,29.0,67.0,4.0,93.0
2986,eu,466.0,111.0,64.0,141.7,1.04,25.5,49.5,55.0,70.6,7.0,1791.0,1728.0,640.0,214.7,1.41,0.8,223.0,97.0,3.0,49.9,Omen,Controller,8.0,14.0,71.4,50.0,63.2,1.01,137.7,211.7,1.0,Lotus,60.0,Astra,Controller,7.7,13.0,46.2,61.1,57.9,1.2,151.7,227.6,27.0,Abyss,56.0,Breach,Initiator,6.9,12.0,58.3,50.0,53.3,0.93,113.0,176.6,10.0,Lotus,80.0,Vandal,Assault Rifles,38.0,58.0,4.0,1026.0,Phantom,Assault Rifles,38.0,58.0,4.0,142.0,Sheriff,Sidearms,55.0,44.0,1.0,105.0
2987,eu,58.0,70.0,37.0,172.9,1.29,58.6,57.1,40.0,70.6,31.0,1398.0,1084.0,138.0,267.1,1.42,1.0,283.0,59.0,7.0,51.4,Jett,Duelist,18.0,34.0,61.8,50.0,86.7,1.43,184.3,289.2,45.0,Lotus,100.0,Reyna,Duelist,14.0,27.0,59.3,59.1,62.5,1.33,177.1,270.8,36.0,Pearl,80.0,Phoenix,Duelist,2.3,4.0,50.0,0.0,55.6,0.49,83.9,118.6,77.0,Pearl,100.0,Vandal,Assault Rifles,75.0,22.0,3.0,777.0,Ghost,Sidearms,78.0,21.0,1.0,143.0,Marshal,Sniper Rifles,83.0,16.0,1.0,84.0
2988,eu,346.0,91.0,51.0,146.4,1.08,23.2,53.8,49.0,70.8,8.0,1526.0,1411.0,469.0,225.0,1.41,0.8,214.0,72.0,4.0,51.6,Cypher,Sentinel,14.0,24.0,45.8,54.7,75.0,1.17,155.1,238.6,18.0,Bind,80.0,Sage,Sentinel,8.3,15.0,60.0,70.0,64.3,0.94,127.9,198.2,13.0,Bind,75.0,Chamber,Sentinel,8.3,14.0,64.3,40.9,55.6,1.16,146.1,223.3,12.0,Pearl,50.0,Vandal,Assault Rifles,32.0,65.0,4.0,928.0,Sheriff,Sidearms,45.0,52.0,3.0,95.0,Ghost,Sidearms,31.0,65.0,4.0,76.0
2989,eu,362.0,79.0,45.0,173.9,1.26,41.9,55.7,44.0,73.6,33.0,1612.0,1283.0,406.0,269.0,1.57,0.9,249.0,66.0,11.0,52.9,Raze,Duelist,9.7,15.0,66.7,63.6,80.0,1.46,202.4,323.7,55.0,Split,60.0,Tejo,Initiator,4.7,8.0,37.5,54.5,63.6,1.29,168.8,263.9,29.0,Bind,50.0,Omen,Controller,4.5,8.0,37.5,54.5,61.5,1.15,149.4,239.7,1.0,Haven,33.0,Vandal,Assault Rifles,58.0,40.0,2.0,952.0,Phantom,Assault Rifles,62.0,36.0,2.0,173.0,Ghost,Sidearms,57.0,42.0,1.0,115.0
2990,eu,793.0,125.0,68.0,142.3,0.98,32.2,49.6,62.0,69.1,2.0,1935.0,1982.0,678.0,212.5,1.32,0.7,268.0,92.0,4.0,49.7,Jett,Duelist,15.0,28.0,53.6,40.4,66.7,0.95,139.6,207.8,0.0,Split,60.0,Clove,Controller,11.0,22.0,68.2,58.3,55.6,1.08,161.1,246.7,3.0,Lotus,80.0,Raze,Duelist,4.7,8.0,25.0,55.0,55.6,0.81,137.9,207.2,8.0,Bind,17.0,Vandal,Assault Rifles,46.0,52.0,2.0,1159.0,Sheriff,Sidearms,63.0,36.0,1.0,148.0,Phantom,Assault Rifles,46.0,53.0,0.0,141.0
2991,eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,eu,336.0,93.0,50.0,155.8,1.15,34.5,52.7,49.0,71.5,11.0,1650.0,1430.0,352.0,237.3,1.4,0.9,160.0,74.0,3.0,51.2,Jett,Duelist,27.0,50.0,48.0,51.4,75.0,1.19,154.4,237.9,16.0,Abyss,63.0,Clove,Controller,10.0,19.0,47.4,100.0,64.3,1.1,168.4,258.0,8.0,Split,67.0,Phoenix,Duelist,3.9,8.0,75.0,47.4,58.3,1.27,162.5,240.0,6.0,Fracture,100.0,Vandal,Assault Rifles,49.0,48.0,3.0,1047.0,Ghost,Sidearms,53.0,42.0,4.0,178.0,Sheriff,Sidearms,59.0,40.0,1.0,115.0
